,PERMNO_x,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,CUSIP,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMDIS,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,BEGVOL,ENDVOL,yrMonth,TICKER,PERMNO_y,date,DIVAMT,PRC,RET,sprtrn,initialShr,value
1526,15186,55176,11,100,VUZI,VUZIX CORP,VUZI,334118.0,Q,A,R,92921W30,60069632,65928,3,3827,2,0,46,1,301,20150128,20191231,20150128,20191231,20150128,20191231,20150128,20191231,20150128,VUZI,,,,,,,,
1527,15187,55177,11,100,ZSAN,ZOSANO PHARMA CORP,ZSAN,541720.0,Q,A,R,98979H20,60074641,74824,3,2834,2,1,52,1,381,20150127,20191231,20150127,20191231,20150127,20191231,20150127,20191231,20150127,ZSAN,,,,,,,,
1528,15188,55178,71,560,,ATLAS ENERGY GROUP LLC,ATLS,211111.0,N,A,R,04929Q10,0,0,1,1311,1,0,13,1,0,20150302,20160318,20150302,20160318,20150302,20160318,20150302,20160318,20150302,,,,,,,,,
1529,15192,55179,71,233,,COLUMBIA PIPELINE PARTNERS LP,CPPL,486210.0,N,A,R,19828110,0,0,1,4922,1,9,26,1,0,20150206,20170216,20150206,20170216,20150206,20170216,20150206,20170216,20150206,,,,,,,,,
1530,15194,55181,18,100,DEA,EASTERLY GOVERNMENT PPTYS INC,DEA,531110.0,N,A,R,27616P10,0,0,1,6798,2,19,61,1,0,20150206,20191231,20150206,20191231,20150206,20191231,20150206,20191231,20150206,DEA,,,,,,,,
1531,15196,55182,18,100,AJX,GREAT AJAX CORP,AJX,531110.0,N,A,R,38983D30,0,0,1,6798,3,20,62,1,0,20150213,20191231,20150213,20191231,20150213,20191231,20150213,20191231,20150213,AJX,,,,,,,,
1532,15198,55184,11,100,NVTA,INVITAE CORP,NVTA,541380.0,N,A,R,46185L10,0,0,1,8734,2,0,61,1,0,20150212,20191231,20150212,20191231,20150212,20191231,20150212,20191231,20150212,NVTA,,,,,,,,
1533,15216,55188,18,100,XHR,XENIA HOTELS & RESORTS INC,XHR,721110.0,N,A,R,98401710,0,0,1,7011,2,20,60,1,0,20150204,20191231,20150204,20191231,20150204,20191231,20150204,20191231,20150204,XHR,,,,,,,,
1534,15217,55189,11,241,,AVENUE FINANCIAL HOLDINGS INC,AVNU,551111.0,Q,A,R,05358K10,60074982,75469,3,9999,1,2,13,1,87,20150210,20160630,20150210,20160630,20150210,20160630,20150210,20160630,20150210,,,,,,,,,
1535,15218,55191,11,100,BLPH,BELLEROPHON THERAPEUTICS INC,BLPH,325412.0,Q,A,R,07877110,60074504,74563,3,9999,3,0,50,1,434,20150213,20191231,20150213,20191231,20150213,20191231,20150213,20191231,20150213,BLPH,,,,,,,,
1536,15219,55193,11,100,HEPA,HEPION PHARMACEUTICALS INC,HEPA,325412.0,Q,A,R,42689710,60074131,73952,3,2834,4,2,52,1,454,20150227,20191231,20150227,20191231,20150227,20191231,20150227,20191231,20150227,HEPA,,,,,,,,
1537,15220,55195,11,100,INOV,INOVALON HOLDINGS INC,INOV,518210.0,Q,A,R,45781D10,60075108,75732,3,9999,1,0,43,1,131,20150212,20191231,20150212,20191231,20150212,20191231,20150212,20191231,20150212,INOV,,,,,,,,
1538,15221,55196,11,100,RCKT,ROCKET PHARMACEUTICALS INC,RCKT,325412.0,Q,A,R,77313F10,60074928,75355,3,9999,2,1,52,1,225,20150218,20191231,20150218,20191231,20150218,20191231,20150218,20191231,20150218,RCKT,,,,,,,,
1539,15222,55197,11,100,IOVA,IOVANCE BIOTHERAPEUTICS INC,IOVA,325414.0,Q,A,R,46226010,60067304,61380,3,4731,3,0,58,1,178,20150226,20191231,20150226,20191231,20150226,20191231,20150226,20191231,20150226,IOVA,,,,,,,,
1540,15223,55151,11,551,,MEDOVEX CORP,MDVX,622110.0,Q,A,R,58504H10,60074692,74919,3,9999,1,0,25,1,198,20150202,20171115,20150202,20171115,20150202,20171115,20150202,20171115,20150202,,,,,,,,,
1541,15224,55198,12,233,,NEXVET BIOPHARMA PLC,NVET,325412.0,Q,A,R,G6503X10,60075115,75754,3,9999,2,1,22,1,146,20150205,20170728,20150205,20170728,20150205,20170728,20150205,20170728,20150205,,,,,,,,,
1542,15225,55199,11,233,,OCATA THERAPEUTICS INC,OCAT,325412.0,Q,A,R,67457L10,60052883,38966,3,2834,1,1,10,1,63,20150226,20160209,20150226,20160209,20150226,20160209,20150226,20160209,20150226,,,,,,,,,
1543,15226,55200,11,100,ATEX,ANTERIX INC,ATEX,517911.0,Q,A,R,03676C10,60075130,75773,3,9999,4,0,47,1,194,20150203,20191231,20150203,20191231,20150203,20191231,20150203,20191231,20150203,ATEX,,,,,,,,
1544,15227,55045,73,470,,ETFIS SERIES TRUST I,TUTT,525990.0,Q,A,R,26923G50,60074952,75845,3,6726,1,2,75,1,170,20150225,20170825,20150225,20170825,20150225,20170825,20150225,20170825,20150225,,,,,,,,,
1545,15228,55201,11,233,,JOURNAL MEDIA GROUP INC,JMG,511110.0,N,A,R,48114A10,0,0,1,2711,1,5,14,1,0,20150401,20160408,20150401,20160408,20150401,20160408,20150401,20160408,20150401,,,,,,,,,
1546,15231,55202,18,100,NXRT,NEXPOINT RESIDENTIAL TRUST INC,NXRT,531110.0,N,A,R,65341D10,0,0,1,6798,2,19,59,1,0,20150401,20191231,20150401,20191231,20150401,20191231,20150401,20191231,20150401,NXRT,,,,,,,,
1547,15242,55204,11,100,FSB,FRANKLIN FINANCIAL NETWORK INC,FSB,522110.0,N,A,R,35352P10,0,0,1,6022,3,4,61,1,0,20150326,20191231,20150326,20191231,20150326,20191231,20150326,20191231,20150326,FSB,,,,,,,,
1548,15244,55205,14,100,GSBD,GOLDMAN SACHS B D C INC,GSBD,523930.0,N,A,R,38147U10,0,0,1,6282,2,20,60,1,0,20150318,20191231,20150318,20191231,20150318,20191231,20150318,20191231,20150318,GSBD,,,,,,,,
1549,15249,37493,73,100,XT,ISHARES TRUST,XT,525990.0,Q,A,R,46434V38,60020878,75981,3,6726,4,12,149,1,124,20150323,20191231,20150323,20191231,20150323,20191231,20150323,20191231,20150323,XT,,,,,,,,
1550,15259,55206,18,100,JCAP,JERNIGAN CAPITAL INC,JCAP,531110.0,N,A,R,47640510,0,0,1,6798,1,19,59,1,0,20150327,20191231,20150327,20191231,20150327,20191231,20150327,20191231,20150327,JCAP,,,,,,,,
1551,15263,55207,11,233,,MAXPOINT INTERACTIVE INC,MXPT,541890.0,Q,A,R,57777M20,60075209,75931,3,7319,3,2,27,1,75,20150306,20171009,20150306,20171009,20150306,20171009,20150306,20171009,20150306,,,,,,,,,
1552,15264,55208,11,100,SUM,SUMMIT MATERIALS INC,SUM,212312.0,N,A,R,86614U10,0,0,1,1422,1,3,62,1,0,20150312,20191231,20150312,20191231,20150312,20191231,20150312,20191231,20150312,SUM,,,,,,,,
1553,15266,55190,11,450,,BARINGTON HILCO ACQUISITION CORP,BHAC,523120.0,Q,A,R,06759V10,60075151,75815,3,9999,2,1,31,1,369,20150310,20181031,20150310,20181031,20150310,20181031,20150310,20181031,20150310,,,,,,,,,
1554,15267,55210,44,100,CCD,CALAMOS DYNAMIC CONV & INCOME FD,CCD,525910.0,Q,A,R,12811V10,60074846,75197,3,9999,1,56,8,1,237,20150327,20191231,20150327,20191231,20150327,20191231,20150327,20191231,20150327,CCD,,,,,,,,
1555,15268,55192,12,100,CHEK,CHECK CAP LTD,CHEK,423450.0,Q,A,R,M2361E20,60075023,75567,3,9999,3,1,20,1,395,20150318,20191231,20150318,20191231,20150318,20191231,20150318,20191231,20150318,CHEK,,,,,,,,
1556,15269,55211,31,100,CLLS,CELLECTIS S A,CLLS,541712.0,Q,A,R,15117K10,60075188,75892,3,9999,1,0,20,1,183,20150325,20191231,20150325,20191231,20150325,20191231,20150325,20191231,20150325,CLLS,,,,,,,,
1557,15270,55213,11,231,,NATIONAL COMMERCE CORP,NCOM,551111.0,Q,A,R,63546L10,60075129,75772,3,9999,2,1,44,1,345,20150319,20190329,20150319,20190329,20150319,20190329,20150319,20190329,20150319,,,,,,,,,
1558,15271,55174,11,100,XELA,EXELA TECHNOLOGIES INC,XELA,511210.0,Q,A,R,30162V10,60075052,75628,3,9999,4,0,48,1,420,20150309,20191231,20150309,20191231,20150309,20191231,20150309,20191231,20150309,XELA,,,,,,,,
1559,15272,55214,11,100,SEDG,SOLAREDGE TECHNOLOGIES INC,SEDG,334413.0,Q,A,R,83417M10,60075181,75877,3,9999,1,0,43,1,246,20150326,20191231,20150326,20191231,20150326,20191231,20150326,20191231,20150326,SEDG,,,,,,,,
1560,15273,55215,11,100,SUNW,SUNWORKS INC,SUNW,561730.0,Q,A,R,86803X20,60075136,75787,3,9999,3,1,47,1,482,20150304,20191231,20150304,20191231,20150304,20191231,20150304,20191231,20150304,SUNW,,,,,,,,
1561,15274,55216,31,100,SMMT,SUMMIT THERAPEUTICS PLC,SMMT,541712.0,Q,A,R,86627R10,60075103,75726,3,9999,1,0,20,1,264,20150305,20191231,20150305,20191231,20150305,20191231,20150305,20191231,20150305,SMMT,,,,,,,,
1562,15275,53120,73,100,SRET,GLOBAL X FUNDS,SRET,525990.0,Q,A,R,37950E12,60068395,75937,3,6726,1,57,206,1,113,20150317,20191231,20150317,20191231,20150317,20191231,20150317,20191231,20150317,SRET,,,,,,,,
1563,15276,55217,12,261,,STEADYMED LTD,STDY,339112.0,Q,A,R,M8492010,60075206,75927,3,9999,1,2,38,1,247,20150320,20180829,20150320,20180829,20150320,20180829,20150320,20180829,20150320,,,,,,,,,
1564,15277,55218,12,100,TANH,TANTECH HOLDINGS LTD,TANH,561499.0,Q,A,R,G8675X10,60074980,75466,3,9999,2,0,15,1,144,20150324,20191231,20150324,20191231,20150324,20191231,20150324,20191231,20150324,TANH,,,,,,,,
1565,15279,55220,18,100,UNIT,UNITI GROUP INC,UNIT,531110.0,Q,A,R,91325V10,60075208,75930,3,9999,2,19,42,1,133,20150427,20191231,20150427,20191231,20150427,20191231,20150427,20191231,20150427,UNIT,,,,,,,,
1566,15280,55221,12,551,,ATLANTIC ALLIANCE PARTNERS CORP,AAPC,523910.0,Q,A,R,G0489710,60075175,75868,3,9999,1,0,20,1,211,20150429,20171004,20150429,20171004,20150429,20171004,20150429,20171004,20150429,,,,,,,,,
1567,15281,53120,73,450,,GLOBAL X FUNDS,ACTX,525990.0,Q,A,R,37954Y60,60068395,76063,3,6726,1,3,4,1,38,20150429,20171006,20150429,20171006,20150429,20171006,20150429,20171006,20150429,,,,,,,,,
1568,15282,55222,11,100,ADRO,ADURO BIOTECH INC,ADRO,325412.0,Q,A,R,00739L10,60075155,75833,3,9999,1,0,39,1,193,20150415,20191231,20150415,20191231,20150415,20191231,20150415,20191231,20150415,ADRO,,,,,,,,
1569,15283,55223,11,233,,APIGEE CORP,APIC,541512.0,Q,A,R,03765N10,60075216,75941,3,9999,1,1,14,1,70,20150424,20161109,20150424,20161109,20150424,20161109,20150424,20161109,20150424,,,,,,,,,
1570,15284,55224,11,100,BPMC,BLUEPRINT MEDICINES CORP,BPMC,325412.0,Q,A,R,09627Y10,60075250,76004,3,9999,1,0,41,1,197,20150430,20191231,20150430,20191231,20150430,20191231,20150430,20191231,20150430,BPMC,,,,,,,,
1571,15285,55225,11,100,KALV,KALVISTA PHARMACEUTICALS INC,KALV,325412.0,Q,A,R,48349710,60075085,75688,3,9999,2,1,42,1,389,20150409,20191231,20150409,20191231,20150409,20191231,20150409,20191231,20150409,KALV,,,,,,,,
1572,15286,55226,11,100,CDTX,CIDARA THERAPEUTICS INC,CDTX,541712.0,Q,A,R,17175710,60075195,75906,3,9999,1,0,44,1,386,20150415,20191231,20150415,20191231,20150415,20191231,20150415,20191231,20150415,CDTX,,,,,,,,
1573,15287,55227,11,100,CRBP,CORBUS PHARMACEUTICALS HLD INC,CRBP,325412.0,Q,A,R,21833P10,60075005,75523,3,9999,1,0,44,1,282,20150416,20191231,20150416,20191231,20150416,20191231,20150416,20191231,20150416,CRBP,,,,,,,,
1574,15290,55228,11,552,,ECO STIM ENERGY INC,ESES,511210.0,Q,A,R,27888D10,70041508,70045128,3,7372,1,0,35,1,344,20150410,20181231,20150410,20181231,20150410,20181231,20150410,20181231,20150410,,,,,,,,,
1575,15291,55229,11,100,ETSY,ETSY INC,ETSY,454110.0,Q,A,R,29786A10,60075245,75997,3,9999,2,0,41,1,162,20150416,20191231,20150416,20191231,20150416,20191231,20150416,20191231,20150416,ETSY,,,,,,,,
1576,15292,55194,11,233,,CARDCONNECT CORP,CCN,541990.0,Q,A,R,14141X10,60075135,75870,3,9999,2,1,21,1,264,20150409,20170705,20150409,20170705,20150409,20170705,20150409,20170705,20150409,,,,,,,,,
1577,15293,55212,11,100,NEXT,NEXTDECADE CORP,NEXT,541715.0,Q,A,R,65342K10,60074892,75291,3,9999,3,0,49,1,373,20150410,20191231,20150410,20191231,20150410,20191231,20150410,20191231,20150410,NEXT,,,,,,,,
1578,15294,55230,11,100,KMPH,KEMPHARM INC,KMPH,325412.0,Q,A,R,48844510,60075137,75788,3,9999,2,0,46,1,326,20150416,20191231,20150416,20191231,20150416,20191231,20150416,20191231,20150416,KMPH,,,,,,,,
1579,15295,55231,12,100,KRNT,KORNIT DIGITAL LTD,KRNT,325910.0,Q,A,R,M6372Q11,60075165,75849,3,9999,1,0,13,1,256,20150402,20191231,20150402,20191231,20150402,20191231,20150402,20191231,20150402,KRNT,,,,,,,,
1580,15297,55232,11,100,NVIV,INVIVO THERAPEUTICS HLDS CORP,NVIV,339112.0,Q,A,R,46186M40,60062116,53455,3,5020,3,1,52,1,237,20150417,20191231,20150417,20191231,20150417,20191231,20150417,20191231,20150417,NVIV,,,,,,,,
1581,15298,55233,11,584,,REAL INDUSTRY INC,RELY,524126.0,Q,A,R,75601W10,60075148,75812,3,9999,2,0,25,1,179,20150421,20171127,20150421,20171127,20150421,20171127,20150421,20171127,20150421,,,,,,,,,
1582,15299,54066,73,100,SMCP,E T F SERIES SOLUTIONS,SMCP,525990.0,Q,A,R,26922A83,60072340,75766,3,6726,1,1,17,1,168,20150421,20191231,20150421,20191231,20150421,20191231,20150421,20191231,20150421,SMCP,,,,,,,,
1583,15300,54681,73,450,,RECON CAPITAL SERIES TRUST,UK,525990.0,Q,A,R,75623U30,60073821,75915,3,6726,2,3,4,1,33,20150429,20160310,20150429,20160310,20150429,20160310,20150429,20160310,20150429,,,,,,,,,
1584,15301,55234,31,232,,VIDEOCON D2H LTD,VDTH,515210.0,Q,A,R,92657J10,60075229,75970,3,9999,1,1,5,1,198,20150401,20180412,20150401,20180412,20150401,20180412,20150401,20180412,20150401,,,,,,,,,
1585,15302,55235,11,100,VIRT,VIRTU FINANCIAL INC,VIRT,541611.0,Q,A,R,92825410,60074138,73961,3,9999,2,18,47,1,161,20150416,20191231,20150416,20191231,20150416,20191231,20150416,20191231,20150416,VIRT,,,,,,,,
1586,15303,55236,11,100,VKTX,VIKING THERAPEUTICS INC,VKTX,424210.0,Q,A,R,92686J10,60074605,74759,3,9999,1,0,45,1,322,20150429,20191231,20150429,20191231,20150429,20191231,20150429,20191231,20150429,VKTX,,,,,,,,
1587,15304,55237,31,100,JMU,J M U LIMITED,JMU,518210.0,Q,A,R,46647L20,60075153,75825,3,9999,5,1,22,1,351,20150408,20191231,20150408,20191231,20150408,20191231,20150408,20191231,20150408,JMU,,,,,,,,
1588,15305,55238,11,100,XBIT,XBIOTECH INC,XBIT,541712.0,Q,A,R,98400H10,60075192,75899,3,9999,1,0,40,1,418,20150415,20191231,20150415,20191231,20150415,20191231,20150415,20191231,20150415,XBIT,,,,,,,,
1589,15313,55240,71,100,EVA,ENVIVA PARTNERS LP,EVA,541712.0,N,A,R,29414J10,0,0,1,8731,1,18,58,1,0,20150429,20191231,20150429,20191231,20150429,20191231,20150429,20191231,20150429,EVA,,,,,,,,
1590,15315,55241,11,100,GDDY,GODADDY INC,GDDY,541512.0,N,A,R,38023710,0,0,1,7373,1,0,58,1,0,20150401,20191231,20150401,20191231,20150401,20191231,20150401,20191231,20150401,GDDY,,,,,,,,
1591,15323,55242,48,100,NSA,NATIONAL STORAGE AFFILIATES TR,NSA,531110.0,N,A,R,63787010,0,0,1,6798,1,19,57,1,0,20150423,20191231,20150423,20191231,20150423,20191231,20150423,20191231,20150423,NSA,,,,,,,,
1592,15327,55244,11,100,PRTY,PARTY CITY HOLDCO INC,PRTY,453220.0,N,A,R,70214910,0,0,1,5947,1,0,58,1,0,20150416,20191231,20150416,20191231,20150416,20191231,20150416,20191231,20150416,PRTY,,,,,,,,
1593,15331,55245,12,100,IGT,INTERNATIONAL GAME TECH PLC,IGT,711219.0,N,A,R,G4863A10,0,0,1,7999,1,18,58,1,0,20150407,20191231,20150407,20191231,20150407,20191231,20150407,20191231,20150407,IGT,,,,,,,,
1594,15332,54466,11,100,CWEN,CLEARWAY ENERGY INC,CWEN,221118.0,N,A,R,18539C20,0,0,1,4931,3,19,59,1,0,20150515,20191231,20150515,20191231,20150515,20191231,20150515,20191231,20150515,CWEN,,,,,,,,
1595,15335,55246,11,233,,TALEN ENERGY CORP,TLN,221118.0,N,A,R,87422J10,0,0,1,4911,1,1,19,1,0,20150602,20161205,20150602,20161205,20150602,20161205,20150602,20161205,20150602,,,,,,,,,
1596,15336,55248,12,100,FSV,FIRSTSERVICE CORP NEW,FSV,531210.0,Q,A,R,33767E20,60075199,75913,3,9999,2,19,9,1,331,20150602,20191231,20150602,20191231,20150602,20191231,20150602,20191231,20150602,FSV,,,,,,,,
1597,15337,55249,44,100,ACV,ALLIANZGI DIV INC & CON FD,ACV,525990.0,N,A,R,01883J10,0,0,1,6726,1,54,57,1,0,20150522,20191231,20150522,20191231,20150522,20191231,20150522,20191231,20150522,ACV,,,,,,,,
1598,15338,55250,18,100,APLE,APPLE HOSPITALITY REIT INC,APLE,531110.0,N,A,R,03784Y20,0,0,1,6798,1,56,57,1,0,20150518,20191231,20150518,20191231,20150518,20191231,20150518,20191231,20150518,APLE,,,,,,,,
1599,15339,55251,11,231,,BLACK KNIGHT FINANCIAL SRVCS INC,BKFS,524127.0,N,A,R,09214X10,0,0,1,6361,1,1,30,1,0,20150520,20170929,20150520,20170929,20150520,20170929,20150520,20170929,20150520,,,,,,,,,
1600,15340,55252,71,100,BSM,BLACK STONE MINERALS LP,BSM,213115.0,N,A,R,09225M10,0,0,1,1481,1,18,57,1,0,20150501,20191231,20150501,20191231,20150501,20191231,20150501,20191231,20150501,BSM,,,,,,,,
1601,15343,55253,18,100,CHCT,COMMUNITY HEALTHCARE TR INC,CHCT,531110.0,N,A,R,20369C10,0,0,1,6798,1,18,57,1,0,20150521,20191231,20150521,20191231,20150521,20191231,20150521,20191231,20150521,CHCT,,,,,,,,
1602,15349,55255,71,233,,E Q G P HOLDINGS LP,EQGP,523910.0,N,A,R,26885J10,0,0,1,4922,3,15,48,1,0,20150512,20190110,20150512,20190110,20150512,20190110,20150512,20190110,20150512,,,,,,,,,
1603,15351,55257,11,100,FTAI,FORTRESS TRANS AND INFR INV LLC,FTAI,532490.0,N,A,R,34960P10,0,0,1,7359,5,18,60,1,0,20150515,20191231,20150515,20191231,20150515,20191231,20150515,20191231,20150515,FTAI,,,,,,,,
1604,15357,55258,11,233,,PRESS GANEY HOLDINGS INC,PGND,541611.0,N,A,R,74113L10,0,0,1,8742,1,1,19,1,0,20150521,20161020,20150521,20161020,20150521,20161020,20150521,20161020,20150521,,,,,,,,,
1605,15358,55259,12,100,SHOP,SHOPIFY INC,SHOP,511210.0,N,A,R,82509L10,0,0,1,7372,1,0,56,1,0,20150521,20191231,20150521,20191231,20150521,20191231,20150521,20191231,20150521,SHOP,,,,,,,,
1606,15359,55260,11,100,TGE,TALLGRASS ENERGY LP,TGE,486210.0,N,A,R,87469610,0,0,1,4922,2,18,58,1,0,20150507,20191231,20150507,20191231,20150507,20191231,20150507,20191231,20150507,TGE,,,,,,,,
1607,15361,55262,31,100,ADAP,ADAPTIMMUNE THERAPEUTICS PLC,ADAP,541715.0,Q,A,R,00653A10,60075260,76019,3,9999,2,0,20,1,176,20150506,20191231,20150506,20191231,20150506,20191231,20150506,20191231,20150506,ADAP,,,,,,,,
1608,15362,55263,12,231,,AROWANA INC,ARWA,541512.0,Q,A,R,G0501110,60075035,75585,3,9999,2,1,17,1,207,20150518,20161228,20150518,20161228,20150518,20161228,20150518,20161228,20150518,,,,,,,,,
1609,15363,55264,11,233,,BOJANGLES INC,BOJA,722511.0,Q,A,R,09748810,60075248,76001,3,9999,1,1,34,1,137,20150508,20190125,20150508,20190125,20150508,20190125,20150508,20190125,20150508,,,,,,,,,
1610,15364,55265,31,100,BVXV,BIONDVAX PHARMACEUTICALS LTD,BVXV,325412.0,Q,A,R,09073Q10,60075119,75758,3,9999,1,0,19,1,408,20150512,20191231,20150512,20191231,20150512,20191231,20150512,20191231,20150512,BVXV,,,,,,,,
1611,15365,55266,31,100,BZUN,BAOZUN INC,BZUN,454113.0,Q,A,R,06684L10,60075274,76047,3,9999,1,0,17,1,205,20150521,20191231,20150521,20191231,20150521,20191231,20150521,20191231,20150521,BZUN,,,,,,,,
1612,15366,55267,73,450,,ELKHORN E T F TRUST,CAPX,525990.0,Q,A,R,28771110,60075196,75907,3,6726,1,7,4,1,133,20150527,20170313,20150527,20170313,20150527,20170313,20150527,20170313,20150527,,,,,,,,,
1613,15367,55268,11,580,,CODE REBEL CORP,CDRB,511210.0,Q,A,R,19200J10,60075094,75703,3,9999,1,0,4,1,67,20150519,20160505,20150519,20160505,20150519,20160505,20150519,20160505,20150519,,,,,,,,,
1614,15370,55269,11,233,,COLUCID PHARMACEUTICALS INC,CLCD,325412.0,Q,A,R,19716T10,60075200,75917,3,9999,1,1,16,1,156,20150506,20170228,20150506,20170228,20150506,20170228,20150506,20170228,20150506,,,,,,,,,
1615,15371,55270,11,100,COLL,COLLEGIUM PHARMACEUTICAL INC,COLL,325412.0,Q,A,R,19459J10,60075235,75985,3,9999,2,0,44,1,194,20150507,20191231,20150507,20191231,20150507,20191231,20150507,20191231,20150507,COLL,,,,,,,,
1616,15372,55271,11,580,,FENIX PARTS INC,FENX,423120.0,Q,A,R,31446L10,60075220,75949,3,9999,2,0,17,1,136,20150514,20170628,20150514,20170628,20150514,20170628,20150514,20170628,20150514,,,,,,,,,
1617,15373,55272,31,100,GLPG,GALAPAGOS NV,GLPG,541720.0,Q,A,R,36315X10,60075202,75919,3,9999,1,0,19,1,199,20150514,20191231,20150514,20191231,20150514,20191231,20150514,20191231,20150514,GLPG,,,,,,,,
1618,15374,55274,11,100,HTGM,HTG MOLECULAR DIAGNOSTICS INC,HTGM,334516.0,Q,A,R,40434H10,60075118,75757,3,9999,2,0,53,1,246,20150506,20191231,20150506,20191231,20150506,20191231,20150506,20191231,20150506,HTGM,,,,,,,,
1619,15375,55275,11,100,JAGX,JAGUAR HEALTH INC,JAGX,115210.0,Q,A,R,47010C40,60074596,74747,3,9999,4,2,54,1,437,20150513,20191231,20150513,20191231,20150513,20191231,20150513,20191231,20150513,JAGX,,,,,,,,
1620,15378,55276,11,100,LIFE,ATYR PHARMA INC,LIFE,541712.0,Q,A,R,00212020,60075259,76018,3,9999,2,1,44,1,331,20150507,20191231,20150507,20191231,20150507,20191231,20150507,20191231,20150507,LIFE,,,,,,,,
1621,15379,55277,31,100,MDGS,MEDIGUS LTD,MDGS,334510.0,Q,A,R,58471G30,60075134,75778,3,9999,4,2,24,1,584,20150804,20191231,20150804,20191231,20150804,20191231,20150804,20191231,20150804,MDGS,,,,,,,,
1622,15380,55278,11,100,ONCS,ONCOSEC MEDICAL INC,ONCS,424210.0,Q,A,R,68234L30,60068186,63524,3,7389,3,1,51,1,407,20150529,20191231,20150529,20191231,20150529,20191231,20150529,20191231,20150529,ONCS,,,,,,,,
1623,15381,55279,11,100,OPGN,OPGEN INC,OPGN,541715.0,Q,A,R,68373L30,60075243,75993,3,9999,3,2,47,1,426,20150505,20191231,20150505,20191231,20150505,20191231,20150505,20191231,20150505,OPGN,,,,,,,,
1624,15382,55280,11,100,RKDA,ARCADIA BIOSCIENCES INC,RKDA,325320.0,Q,A,R,03901420,60075213,75938,3,9999,2,1,48,1,315,20150515,20191231,20150515,20191231,20150515,20191231,20150515,20191231,20150515,RKDA,,,,,,,,
1625,15383,55281,11,100,STKS,ONE GROUP HOSPITALITY INC,STKS,722511.0,Q,A,R,88338K10,60075111,76121,3,9999,2,0,40,1,354,20150508,20191231,20150508,20191231,20150508,20191231,20150508,20191231,20150508,STKS,,,,,,,,
1626,15386,55282,12,570,,TILL CAPITAL LTD,TIL,,Q,A,R,G8875E10,60075193,75905,3,9999,1,0,13,1,450,20150526,20180502,20150526,20180502,20150526,20180502,20150526,20180502,20150526,,,,,,,,,
1627,15387,55283,73,450,,ACCUSHARES TRUST I,VXDN,525990.0,Q,A,R,00439V76,60074612,74776,3,6726,6,17,30,1,78,20150519,20160908,20150519,20160908,20150519,20160908,20150519,20160908,20150519,,,,,,,,,
1628,15388,55283,73,450,,ACCUSHARES TRUST I,VXUP,525990.0,Q,A,R,00439V77,60074612,74775,3,6726,6,17,31,1,106,20150519,20160908,20150519,20160908,20150519,20160908,20150519,20160908,20150519,,,,,,,,,
1629,15389,53120,73,100,YLCO,GLOBAL X FUNDS,YLCO,525990.0,Q,A,R,37954Y70,60068395,76064,3,6726,2,21,58,1,76,20150528,20191231,20150528,20191231,20150528,20191231,20150528,20191231,20150528,YLCO,,,,,,,,
1630,15390,55284,11,100,FIT,FITBIT INC,FIT,423910.0,N,A,R,33812L10,0,0,1,3571,2,0,57,1,0,20150618,20191231,20150618,20191231,20150618,20191231,20150618,20191231,20150618,FIT,,,,,,,,
1631,15391,55285,11,241,,GANNETT CO INC NEW,GCI,511110.0,N,A,R,36473H10,0,0,1,2711,1,20,54,1,0,20150629,20191119,20150629,20191119,20150629,20191119,20150629,20191119,20150629,,,,,,,,,
1632,15394,55286,11,100,MJCO,MAJESCO,MJCO,511210.0,Q,A,R,56068V10,60075415,76322,3,3944,3,0,55,1,25,20150629,20191231,20150629,20191231,20150629,20191231,20150629,20191231,20150629,MJCO,,,,,,,,
1633,15395,55287,11,100,CABO,CABLE ONE INC,CABO,515210.0,N,A,R,12685J10,0,0,1,4841,1,17,54,1,0,20150701,20191231,20150701,20191231,20150701,20191231,20150701,20191231,20150701,CABO,,,,,,,,
1634,15396,55288,11,100,BW,BABCOCK & WILCOX ENTERPRISES INC,BW,335312.0,N,A,R,05614L20,0,0,1,3621,2,1,55,1,0,20150701,20191231,20150701,20191231,20150701,20191231,20150701,20191231,20150701,BW,,,,,,,,
1635,15397,55289,11,100,BLD,TOPBUILD CORP,BLD,238310.0,N,A,R,89055F10,0,0,1,1742,1,0,54,1,0,20150701,20191231,20150701,20191231,20150701,20191231,20150701,20191231,20150701,BLD,,,,,,,,
